PAY_TABLE,START_DATE,END_DATE,PAY_PLAN,GRADE,STEP,BASIC_SALARY
U350,2022-07-25,4712-12-31,AD,18,19,126483
U350,2022-07-25,4712-12-31,AD,18,20,128544
U350,2022-07-25,4712-12-31,AD,18,21,130593
U350,2022-07-25,4712-12-31,AD,18,22,132634
U350,2022-07-25,4712-12-31,AD,18,23,134662
U350,2022-07-25,4712-12-31,AD,18,24,136679
U350,2022-07-25,4712-12-31,AD,18,25,138678
U350,2022-07-25,4712-12-31,AD,18,26,140657
U350,2022-07-25,4712-12-31,AD,18,27,142625
U350,2022-07-25,4712-12-31,AD,18,28,144563
U350,2022-07-25,4712-12-31,AD,18,29,146478
U350,2022-07-25,4712-12-31,AD,11,00,60379
U350,2022-07-25,4712-12-31,AD,11,01,62216
U350,2022-07-25,4712-12-31,AD,11,02,64081
U350,2022-07-25,4712-12-31,AD,12,07,75855
U350,2022-07-25,4712-12-31,AD,12,08,77835
U350,2022-07-25,4712-12-31,AD,12,09,79842
U350,2022-07-25,4712-12-31,AD,12,10,81860
U350,2022-07-25,4712-12-31,AD,12,11,83888
U350,2022-07-25,4712-12-31,AD,12,12,85929
U350,2022-07-25,4712-12-31,AD,12,13,87977
U350,2022-07-25,4712-12-31,AD,12,14,90035
U350,2022-07-25,4712-12-31,AD,12,15,92097
U350,2022-07-25,4712-12-31,AD,12,16,94162
U350,2022-07-25,4712-12-31,AD,12,17,96226
U350,2022-07-25,4712-12-31,AD,12,18,98290
U350,2022-07-25,4712-12-31,AD,12,19,100352
U350,2022-07-25,4712-12-31,AD,12,20,102413
U350,2022-07-25,4712-12-31,AD,12,21,104463
U350,2022-07-25,4712-12-31,AD,12,22,106505
U350,2022-07-25,4712-12-31,AD,12,23,108534
U350,2022-07-25,4712-12-31,AD,12,24,110550
U350,2022-07-25,4712-12-31,AD,11,04,67877
U350,2022-07-25,4712-12-31,AD,11,05,69806
U350,2022-07-25,4712-12-31,AD,11,06,71756
U350,2022-07-25,4712-12-31,AD,11,07,73728
U350,2022-07-25,4712-12-31,AD,11,08,75719
U350,2022-07-25,4712-12-31,AD,11,09,77716
U350,2022-07-25,4712-12-31,AD,11,10,79736
U350,2022-07-25,4712-12-31,AD,11,11,81763
U350,2022-07-25,4712-12-31,AD,11,12,83805
U350,2022-07-25,4712-12-31,AD,11,13,85854
U350,2022-07-25,4712-12-31,AD,11,14,87908
U350,2022-07-25,4712-12-31,AD,11,15,89972
U350,2022-07-25,4712-12-31,AD,11,16,92040
U350,2022-07-25,4712-12-31,AD,11,17,94103
U350,2022-07-25,4712-12-31,AD,11,18,96167
U350,2022-07-25,4712-12-31,AD,11,19,98228
U350,2022-07-25,4712-12-31,AD,11,20,100290
U350,2022-07-25,4712-12-31,AD,11,21,102341
U350,2022-07-25,4712-12-31,AD,11,22,104384
U350,2022-07-25,4712-12-31,AD,11,23,106410
U350,2022-07-25,4712-12-31,AD,11,24,108427
U350,2022-07-25,4712-12-31,AD,11,25,110428
U350,2022-07-25,4712-12-31,AD,11,26,112406
U350,2022-07-25,4712-12-31,AD,11,27,114369
U350,2022-07-25,4712-12-31,AD,11,28,116313
U350,2022-07-25,4712-12-31,AD,11,29,118225
U350,2022-07-25,4712-12-31,AD,12,00,62499
U350,2022-07-25,4712-12-31,AD,12,01,64342
U350,2022-07-25,4712-12-31,AD,12,02,66204
U350,2022-07-25,4712-12-31,AD,12,03,68090
U350,2022-07-25,4712-12-31,AD,12,04,70001
U350,2022-07-25,4712-12-31,AD,12,05,71932
U350,2022-07-25,4712-12-31,AD,12,06,73883
U350,2022-07-25,4712-12-31,AD,11,03,65964
U350,2022-07-25,4712-12-31,AD,12,26,114534
U350,2022-07-25,4712-12-31,AD,12,27,116495
U350,2022-07-25,4712-12-31,AD,12,28,118435
U350,2022-07-25,4712-12-31,AD,12,29,120352
U350,2022-07-25,4712-12-31,AD,13,00,64624
U350,2022-07-25,4712-12-31,AD,13,01,66465
U350,2022-07-25,4712-12-31,AD,13,02,68327
U350,2022-07-25,4712-12-31,AD,13,03,70216
U350,2022-07-25,4712-12-31,AD,13,04,72125
U350,2022-07-25,4712-12-31,AD,13,05,74055
U350,2022-07-25,4712-12-31,AD,13,06,76008
U350,2022-07-25,4712-12-31,AD,13,07,77977
U350,2022-07-25,4712-12-31,AD,13,08,79963
U350,2022-07-25,4712-12-31,AD,13,09,81967
U350,2022-07-25,4712-12-31,AD,13,10,83983
U350,2022-07-25,4712-12-31,AD,13,11,86012
U350,2022-07-25,4712-12-31,AD,13,12,88053
U350,2022-07-25,4712-12-31,AD,13,13,90101
U350,2022-07-25,4712-12-31,AD,13,14,92161
U350,2022-07-25,4712-12-31,AD,13,15,94220
U350,2022-07-25,4712-12-31,AD,13,16,96285
U350,2022-07-25,4712-12-31,AD,13,17,98349
U350,2022-07-25,4712-12-31,AD,13,18,100418
U350,2022-07-25,4712-12-31,AD,13,19,102481
U350,2022-07-25,4712-12-31,AD,13,20,104538
U350,2022-07-25,4712-12-31,AD,13,21,106591
U350,2022-07-25,4712-12-31,AD,13,22,108629
U350,2022-07-25,4712-12-31,AD,13,23,110659
U350,2022-07-25,4712-12-31,AD,13,24,112676
U350,2022-07-25,4712-12-31,AD,13,25,114676
U350,2022-07-25,4712-12-31,AD,13,26,116657
U350,2022-07-25,4712-12-31,AD,13,27,118619
U350,2022-07-25,4712-12-31,AD,12,25,112553
U350,2022-07-25,4712-12-31,AD,14,17,102811
U350,2022-07-25,4712-12-31,AD,14,18,104877
U350,2022-07-25,4712-12-31,AD,14,19,106940
U350,2022-07-25,4712-12-31,AD,14,20,108999
U350,2022-07-25,4712-12-31,AD,13,29,122473
U350,2022-07-25,4712-12-31,AD,14,00,69086
U350,2022-07-25,4712-12-31,AD,14,01,70928
U350,2022-07-25,4712-12-31,AD,14,02,72790
U350,2022-07-25,4712-12-31,AD,14,03,74673
U350,2022-07-25,4712-12-31,AD,14,04,76583
U350,2022-07-25,4712-12-31,AD,14,05,78516
U350,2022-07-25,4712-12-31,AD,14,06,80469
U350,2022-07-25,4712-12-31,AD,14,07,82438
U350,2022-07-25,4712-12-31,AD,14,08,84423
U350,2022-07-25,4712-12-31,AD,14,09,86426
U350,2022-07-25,4712-12-31,AD,14,10,88447
U350,2022-07-25,4712-12-31,AD,14,11,90474
U350,2022-07-25,4712-12-31,AD,14,12,92510
U350,2022-07-25,4712-12-31,AD,14,13,94568
U350,2022-07-25,4712-12-31,AD,14,14,96619
U350,2022-07-25,4712-12-31,AD,14,15,98683
U350,2022-07-25,4712-12-31,AD,14,16,100746
U350,2022-07-25,4712-12-31,AD,13,28,120560
U350,2022-07-25,4712-12-31,AD,14,21,111047
U350,2022-07-25,4712-12-31,AD,14,22,113092
U350,2022-07-25,4712-12-31,AD,14,23,115121
U350,2022-07-25,4712-12-31,AD,14,24,117137
U350,2022-07-25,4712-12-31,AD,14,25,119139
U350,2022-07-25,4712-12-31,AD,14,26,121122
U350,2022-07-25,4712-12-31,AD,14,27,123078
U350,2022-07-25,4712-12-31,AD,14,28,125021
U350,2022-07-25,4712-12-31,AD,14,29,126933
U350,2022-07-25,4712-12-31,AD,15,00,73544
U350,2022-07-25,4712-12-31,AD,15,01,75388
U350,2022-07-25,4712-12-31,AD,15,02,77248
U350,2022-07-25,4712-12-31,AD,15,03,79137
U350,2022-07-25,4712-12-31,AD,15,04,81048
U350,2022-07-25,4712-12-31,AD,15,05,82976
U350,2022-07-25,4712-12-31,AD,15,06,84927
U350,2022-07-25,4712-12-31,AD,15,07,86901
U350,2022-07-25,4712-12-31,AD,15,08,88884
U350,2022-07-25,4712-12-31,AD,15,09,90889
U350,2022-07-25,4712-12-31,AD,15,10,92907
U350,2022-07-25,4712-12-31,AD,15,11,94935
U350,2022-07-25,4712-12-31,AD,15,12,96971
U350,2022-07-25,4712-12-31,AD,15,13,99022
U350,2022-07-25,4712-12-31,AD,15,14,101080
U350,2022-07-25,4712-12-31,AD,15,15,103140
U350,2022-07-25,4712-12-31,AD,15,16,105206
U350,2022-07-25,4712-12-31,AD,15,17,107274
U350,2022-07-25,4712-12-31,AD,15,18,109339
U350,2022-07-25,4712-12-31,AD,15,19,111398
U350,2022-07-25,4712-12-31,AD,15,20,113460
U350,2022-07-25,4712-12-31,AD,15,21,115510
U350,2022-07-25,4712-12-31,AD,15,22,117552
U350,2022-07-25,4712-12-31,AD,15,23,119580
U350,2022-07-25,4712-12-31,AD,15,24,121601
U350,2022-07-25,4712-12-31,AD,15,25,123593
U350,2022-07-25,4712-12-31,AD,15,26,125581
U350,2022-07-25,4712-12-31,AD,15,27,127543
U350,2022-07-25,4712-12-31,AD,15,29,131392
U350,2022-07-25,4712-12-31,AD,16,00,78004
U350,2022-07-25,4712-12-31,AD,16,01,79847
U350,2022-07-25,4712-12-31,AD,16,02,81708
U350,2022-07-25,4712-12-31,AD,16,03,83595
U350,2022-07-25,4712-12-31,AD,16,04,85506
U350,2022-07-25,4712-12-31,AD,16,05,87438
U350,2022-07-25,4712-12-31,AD,16,06,89387
U350,2022-07-25,4712-12-31,AD,16,07,91357
U350,2022-07-25,4712-12-31,AD,16,08,93343
U350,2022-07-25,4712-12-31,AD,16,09,95347
U350,2022-07-25,4712-12-31,AD,16,10,97365
U350,2022-07-25,4712-12-31,AD,16,11,99397
U350,2022-07-25,4712-12-31,AD,16,12,101435
U350,2022-07-25,4712-12-31,AD,16,13,103487
U350,2022-07-25,4712-12-31,AD,16,14,105539
U350,2022-07-25,4712-12-31,AD,16,15,107603
U350,2022-07-25,4712-12-31,AD,16,16,109664
U350,2022-07-25,4712-12-31,AD,16,17,111729
U350,2022-07-25,4712-12-31,AD,16,18,113797
U350,2022-07-25,4712-12-31,AD,16,19,115862
U350,2022-07-25,4712-12-31,AD,16,20,117917
U350,2022-07-25,4712-12-31,AD,16,21,119972
U350,2022-07-25,4712-12-31,AD,16,22,122014
U350,2022-07-25,4712-12-31,AD,16,23,124043
U350,2022-07-25,4712-12-31,AD,16,24,126059
U350,2022-07-25,4712-12-31,AD,16,25,128059
U350,2022-07-25,4712-12-31,AD,16,26,130042
U350,2022-07-25,4712-12-31,AD,15,28,129482
U500,2022-07-25,4712-12-31,AD,15,00,60355
U500,2022-07-25,4712-12-31,AD,15,01,62023
U500,2022-07-25,4712-12-31,AD,15,02,64054
U500,2022-07-25,4712-12-31,AD,15,03,65939
U500,2022-07-25,4712-12-31,AD,15,04,67845
U500,2022-07-25,4712-12-31,AD,15,05,69777
U500,2022-07-25,4712-12-31,AD,15,06,71730
U500,2022-07-25,4712-12-31,AD,15,07,73702
U500,2022-07-25,4712-12-31,AD,15,08,75684
U500,2022-07-25,4712-12-31,AD,15,09,77684
U500,2022-07-25,4712-12-31,AD,15,10,79702
U500,2022-07-25,4712-12-31,AD,15,11,81732
U500,2022-07-25,4712-12-31,AD,15,12,83765
U500,2022-07-25,4712-12-31,AD,15,13,85819
U500,2022-07-25,4712-12-31,AD,15,14,87878
U500,2022-07-25,4712-12-31,AD,15,15,89940
U500,2022-07-25,4712-12-31,AD,15,16,91997
U500,2022-07-25,4712-12-31,AD,15,17,94067
U500,2022-07-25,4712-12-31,AD,15,18,96126
U500,2022-07-25,4712-12-31,AD,15,19,98192
U500,2022-07-25,4712-12-31,AD,15,20,100249
U500,2022-07-25,4712-12-31,AD,15,21,102299
U500,2022-07-25,4712-12-31,AD,15,22,104336
U500,2022-07-25,4712-12-31,AD,15,23,106371
U500,2022-07-25,4712-12-31,AD,15,24,108386
U500,2022-07-25,4712-12-31,AD,15,25,110383
U500,2022-07-25,4712-12-31,AD,15,26,112367
U500,2022-07-25,4712-12-31,AD,15,27,114328
U500,2022-07-25,4712-12-31,AD,15,28,116264
U500,2022-07-25,4712-12-31,AD,15,29,118177
U510,2022-07-25,4712-12-31,AD,11,00,65960
U510,2022-07-25,4712-12-31,AD,11,01,67770
U510,2022-07-25,4712-12-31,AD,11,02,69985
U510,2022-07-25,4712-12-31,AD,11,03,72048
U510,2022-07-25,4712-12-31,AD,11,04,74134
U510,2022-07-25,4712-12-31,AD,11,05,76244
U510,2022-07-25,4712-12-31,AD,11,06,78373
U510,2022-07-25,4712-12-31,AD,11,07,80526
U510,2022-07-25,4712-12-31,AD,11,08,82691
U510,2022-07-25,4712-12-31,AD,11,09,84885
U510,2022-07-25,4712-12-31,AD,11,10,87088
U510,2022-07-25,4712-12-31,AD,11,11,89325
U510,2022-07-25,4712-12-31,AD,11,12,91552
U510,2022-07-25,4712-12-31,AD,11,13,93789
U510,2022-07-25,4712-12-31,AD,11,14,96039
U510,2022-07-25,4712-12-31,AD,11,15,98291
U510,2022-07-25,4712-12-31,AD,11,17,102802
U510,2022-07-25,4712-12-31,AD,11,18,105060
U510,2022-07-25,4712-12-31,AD,11,19,107312
U510,2022-07-25,4712-12-31,AD,11,20,109560
U510,2022-07-25,4712-12-31,AD,11,21,111804
U510,2022-07-25,4712-12-31,AD,11,22,114036
U510,2022-07-25,4712-12-31,AD,11,23,116251
U510,2022-07-25,4712-12-31,AD,11,24,118455
U510,2022-07-25,4712-12-31,AD,11,25,120639
U510,2022-07-25,4712-12-31,AD,11,26,122802
U510,2022-07-25,4712-12-31,AD,11,27,124944
U510,2022-07-25,4712-12-31,AD,11,28,127065
U510,2022-07-25,4712-12-31,AD,11,29,129158
U510,2022-07-25,4712-12-31,AD,12,00,67601
U510,2022-07-25,4712-12-31,AD,12,01,70269
U510,2022-07-25,4712-12-31,AD,12,02,72306
U510,2022-07-25,4712-12-31,AD,12,03,74370
U510,2022-07-25,4712-12-31,AD,12,04,76452
U510,2022-07-25,4712-12-31,AD,12,05,78562
U510,2022-07-25,4712-12-31,AD,12,06,80693
U510,2022-07-25,4712-12-31,AD,12,07,82846
U510,2022-07-25,4712-12-31,AD,12,08,85013
U510,2022-07-25,4712-12-31,AD,12,09,87203
U510,2022-07-25,4712-12-31,AD,12,10,89407
U510,2022-07-25,4712-12-31,AD,12,11,91648
U510,2022-07-25,4712-12-31,AD,12,12,93879
U510,2022-07-25,4712-12-31,AD,12,13,96115
U510,2022-07-25,4712-12-31,AD,12,14,98361
U510,2022-07-25,4712-12-31,AD,12,15,100613
U510,2022-07-25,4712-12-31,AD,12,16,102867
U510,2022-07-25,4712-12-31,AD,11,16,100549
U510,2022-07-25,4712-12-31,AD,12,17,105128
U510,2022-07-25,4712-12-31,AD,12,18,107380
U510,2022-07-25,4712-12-31,AD,12,19,109634
U510,2022-07-25,4712-12-31,AD,12,20,111880
U510,2022-07-25,4712-12-31,AD,12,21,114122
U510,2022-07-25,4712-12-31,AD,12,22,116353
U510,2022-07-25,4712-12-31,AD,12,23,118571
U510,2022-07-25,4712-12-31,AD,12,24,120771
U510,2022-07-25,4712-12-31,AD,12,25,122958
U510,2022-07-25,4712-12-31,AD,12,26,125128
U510,2022-07-25,4712-12-31,AD,12,27,127267
U510,2022-07-25,4712-12-31,AD,12,28,129391
U510,2022-07-25,4712-12-31,AD,12,29,131477
U510,2022-07-25,4712-12-31,AD,13,00,70595
U510,2022-07-25,4712-12-31,AD,13,01,72593
U510,2022-07-25,4712-12-31,AD,13,02,74627
U510,2022-07-25,4712-12-31,AD,13,03,76688
U510,2022-07-25,4712-12-31,AD,13,04,78778
U510,2022-07-25,4712-12-31,AD,13,05,80882
U510,2022-07-25,4712-12-31,AD,13,06,83012
U510,2022-07-25,4712-12-31,AD,13,07,85163
U510,2022-07-25,4712-12-31,AD,13,08,87335
U510,2022-07-25,4712-12-31,AD,13,09,89526
U510,2022-07-25,4712-12-31,AD,13,10,91729
U510,2022-07-25,4712-12-31,AD,13,11,93966
U510,2022-07-25,4712-12-31,AD,13,12,96195
U510,2022-07-25,4712-12-31,AD,13,13,98436
U510,2022-07-25,4712-12-31,AD,13,14,100683
U510,2022-07-25,4712-12-31,AD,13,15,102934
U510,2022-07-25,4712-12-31,AD,13,16,105189
U510,2022-07-25,4712-12-31,AD,13,17,107448
U510,2022-07-25,4712-12-31,AD,13,18,109700
U510,2022-07-25,4712-12-31,AD,13,19,111955
U510,2022-07-25,4712-12-31,AD,13,20,114203
U510,2022-07-25,4712-12-31,AD,13,21,116442
U510,2022-07-25,4712-12-31,AD,13,22,118674
U510,2022-07-25,4712-12-31,AD,13,23,120893
U510,2022-07-25,4712-12-31,AD,13,24,123091
U510,2022-07-25,4712-12-31,AD,13,25,125282
U510,2022-07-25,4712-12-31,AD,13,26,127445
U510,2022-07-25,4712-12-31,AD,13,27,129588
U510,2022-07-25,4712-12-31,AD,13,28,131709
U510,2022-07-25,4712-12-31,AD,13,29,133799
U510,2022-07-25,4712-12-31,AD,14,00,75473
U510,2022-07-25,4712-12-31,AD,14,01,77277
U510,2022-07-25,4712-12-31,AD,14,02,79519
U510,2022-07-25,4712-12-31,AD,14,03,81581
U510,2022-07-25,4712-12-31,AD,14,04,83670
U510,2022-07-25,4712-12-31,AD,14,05,85776
U510,2022-07-25,4712-12-31,AD,14,06,87907
U510,2022-07-25,4712-12-31,AD,14,07,90060
U510,2022-07-25,4712-12-31,AD,14,08,92232
U510,2022-07-25,4712-12-31,AD,14,09,94418
U510,2022-07-25,4712-12-31,AD,14,10,96624
U510,2022-07-25,4712-12-31,AD,14,11,98840
U510,2022-07-25,4712-12-31,AD,14,12,101070
U510,2022-07-25,4712-12-31,AD,14,13,103307
U510,2022-07-25,4712-12-31,AD,14,14,105554
U510,2022-07-25,4712-12-31,AD,14,15,107808
U510,2022-07-25,4712-12-31,AD,14,16,110061
U510,2022-07-25,4712-12-31,AD,14,17,112320
U510,2022-07-25,4712-12-31,AD,14,18,114576
U510,2022-07-25,4712-12-31,AD,14,19,116827
U510,2022-07-25,4712-12-31,AD,14,20,119076
U510,2022-07-25,4712-12-31,AD,14,21,121312
U510,2022-07-25,4712-12-31,AD,14,22,123547
U510,2022-07-25,4712-12-31,AD,14,23,125769
U510,2022-07-25,4712-12-31,AD,14,24,127967
U510,2022-07-25,4712-12-31,AD,14,25,130154
U510,2022-07-25,4712-12-31,AD,14,26,132318
U510,2022-07-25,4712-12-31,AD,14,27,134454
U510,2022-07-25,4712-12-31,AD,14,28,136576
U510,2022-07-25,4712-12-31,AD,14,29,138672
U510,2022-07-25,4712-12-31,AD,15,00,80346
U510,2022-07-25,4712-12-31,AD,15,01,82336
U510,2022-07-25,4712-12-31,AD,15,02,84373
U510,2022-07-25,4712-12-31,AD,15,03,86434
U510,2022-07-25,4712-12-31,AD,15,04,88519
U510,2022-07-25,4712-12-31,AD,15,07,94910
U510,2022-07-25,4712-12-31,AD,15,08,97083
U510,2022-07-25,4712-12-31,AD,15,09,99272
U510,2022-07-25,4712-12-31,AD,15,10,101472
U510,2022-07-25,4712-12-31,AD,15,11,103712
U510,2022-07-25,4712-12-31,AD,15,12,105946
U510,2022-07-25,4712-12-31,AD,15,13,108182
U510,2022-07-25,4712-12-31,AD,15,14,110428
U510,2022-07-25,4712-12-31,AD,15,15,112680
U510,2022-07-25,4712-12-31,AD,15,16,114932
U510,2022-07-25,4712-12-31,AD,15,17,117188
U510,2022-07-25,4712-12-31,AD,15,18,119445
U510,2022-07-25,4712-12-31,AD,15,19,121701
U510,2022-07-25,4712-12-31,AD,15,20,123949
U510,2022-07-25,4712-12-31,AD,15,21,126188
U510,2022-07-25,4712-12-31,AD,15,22,128419
U510,2022-07-25,4712-12-31,AD,15,23,130641
U510,2022-07-25,4712-12-31,AD,15,24,132840
U510,2022-07-25,4712-12-31,AD,15,25,135027
U510,2022-07-25,4712-12-31,AD,15,26,137190
U510,2022-07-25,4712-12-31,AD,15,27,139331
U510,2022-07-25,4712-12-31,AD,15,28,141454
U510,2022-07-25,4712-12-31,AD,15,29,143543
U510,2022-07-25,4712-12-31,AD,16,00,85221
U510,2022-07-25,4712-12-31,AD,16,01,87213
U510,2022-07-25,4712-12-31,AD,16,02,89242
U510,2022-07-25,4712-12-31,AD,16,03,91309
U510,2022-07-25,4712-12-31,AD,16,04,93396
U510,2022-07-25,4712-12-31,AD,16,05,95500
U510,2022-07-25,4712-12-31,AD,16,06,97627
U510,2022-07-25,4712-12-31,AD,16,07,99784
U510,2022-07-25,4712-12-31,AD,16,08,101956
U510,2022-07-25,4712-12-31,AD,16,09,104148
U510,2022-07-25,4712-12-31,AD,16,10,106345
U510,2022-07-25,4712-12-31,AD,16,11,108584
U510,2022-07-25,4712-12-31,AD,16,12,110814
U510,2022-07-25,4712-12-31,AD,16,13,113053
U510,2022-07-25,4712-12-31,AD,16,14,115301
U510,2022-07-25,4712-12-31,AD,16,15,117551
U510,2022-07-25,4712-12-31,AD,16,16,119805
U510,2022-07-25,4712-12-31,AD,16,17,122063
U510,2022-07-25,4712-12-31,AD,16,18,124320
U510,2022-07-25,4712-12-31,AD,16,19,126573
U510,2022-07-25,4712-12-31,AD,16,20,128823
U510,2022-07-25,4712-12-31,AD,16,21,131063
U510,2022-07-25,4712-12-31,AD,16,22,133290
U510,2022-07-25,4712-12-31,AD,16,23,135512
U510,2022-07-25,4712-12-31,AD,16,24,137713
U510,2022-07-25,4712-12-31,AD,16,25,139900
U510,2022-07-25,4712-12-31,AD,16,26,142064
U510,2022-07-25,4712-12-31,AD,16,27,144206
U510,2022-07-25,4712-12-31,AD,16,28,146324
U510,2022-07-25,4712-12-31,AD,16,29,148418
U510,2022-07-25,4712-12-31,AD,17,00,91017
U510,2022-07-25,4712-12-31,AD,17,01,93014
U510,2022-07-25,4712-12-31,AD,17,02,95046
U510,2022-07-25,4712-12-31,AD,17,03,97107
U510,2022-07-25,4712-12-31,AD,17,04,99197
U510,2022-07-25,4712-12-31,AD,15,05,90629
U510,2022-07-25,4712-12-31,AD,15,06,92759
U510,2022-07-25,4712-12-31,AD,17,05,101305
U510,2022-07-25,4712-12-31,AD,17,06,103432
U510,2022-07-25,4712-12-31,AD,17,07,105586
U510,2022-07-25,4712-12-31,AD,17,08,107755
U510,2022-07-25,4712-12-31,AD,17,09,109943
U510,2022-07-25,4712-12-31,AD,17,10,112145
U510,2022-07-25,4712-12-31,AD,17,11,114387
U510,2022-07-25,4712-12-31,AD,17,12,116615
U510,2022-07-25,4712-12-31,AD,17,13,118856
U510,2022-07-25,4712-12-31,AD,17,15,123355
U510,2022-07-25,4712-12-31,AD,17,16,125610
U510,2022-07-25,4712-12-31,AD,17,17,127864
U510,2022-07-25,4712-12-31,AD,17,18,130120
U510,2022-07-25,4712-12-31,AD,17,19,132375
U510,2022-07-25,4712-12-31,AD,17,20,134621
U510,2022-07-25,4712-12-31,AD,17,21,136863
U510,2022-07-25,4712-12-31,AD,17,22,139095
U510,2022-07-25,4712-12-31,AD,17,23,141311
U510,2022-07-25,4712-12-31,AD,17,24,143513
U510,2022-07-25,4712-12-31,AD,17,25,145703
U510,2022-07-25,4712-12-31,AD,17,26,147870
U510,2022-07-25,4712-12-31,AD,17,27,150006
U510,2022-07-25,4712-12-31,AD,17,28,152128
U510,2022-07-25,4712-12-31,AD,17,29,154220
U510,2022-07-25,4712-12-31,AD,18,00,96823
U510,2022-07-25,4712-12-31,AD,18,01,98816
U510,2022-07-25,4712-12-31,AD,18,02,100848
U510,2022-07-25,4712-12-31,AD,18,03,102914
U510,2022-07-25,4712-12-31,AD,18,04,104998
U510,2022-07-25,4712-12-31,AD,18,05,107104
U510,2022-07-25,4712-12-31,AD,18,06,109235
U510,2022-07-25,4712-12-31,AD,18,07,111391
U510,2022-07-25,4712-12-31,AD,18,08,113554
U510,2022-07-25,4712-12-31,AD,18,09,115749
U510,2022-07-25,4712-12-31,AD,18,10,117952
U510,2022-07-25,4712-12-31,AD,18,11,120188
U510,2022-07-25,4712-12-31,AD,18,12,122417
U510,2022-07-25,4712-12-31,AD,18,13,124658
U510,2022-07-25,4712-12-31,AD,18,14,126905
U510,2022-07-25,4712-12-31,AD,18,15,129155
U510,2022-07-25,4712-12-31,AD,18,16,131408
U510,2022-07-25,4712-12-31,AD,18,17,133669
U510,2022-07-25,4712-12-31,AD,18,18,135922
U510,2022-07-25,4712-12-31,AD,17,14,121104
U510,2022-07-25,4712-12-31,AD,18,19,138178
U510,2022-07-25,4712-12-31,AD,18,20,140426
U510,2022-07-25,4712-12-31,AD,18,21,142665
U510,2022-07-25,4712-12-31,AD,18,22,144893
U510,2022-07-25,4712-12-31,AD,18,23,147116
U510,2022-07-25,4712-12-31,AD,18,24,149314
U510,2022-07-25,4712-12-31,AD,18,25,151503
U510,2022-07-25,4712-12-31,AD,18,26,153668
U510,2022-07-25,4712-12-31,AD,18,27,155809
U510,2022-07-25,4712-12-31,AD,18,28,157929
U510,2022-07-25,4712-12-31,AD,18,29,160019
U530,2022-07-25,4712-12-31,AD,18,11,150232
U530,2022-07-25,4712-12-31,AD,18,12,153026
U530,2022-07-25,4712-12-31,AD,18,13,155816
U530,2022-07-25,4712-12-31,AD,18,14,158630
U530,2022-07-25,4712-12-31,AD,18,15,161442
U530,2022-07-25,4712-12-31,AD,18,16,164260
U530,2022-07-25,4712-12-31,AD,18,17,167083
U530,2022-07-25,4712-12-31,AD,18,18,169906
U530,2022-07-25,4712-12-31,AD,18,19,172722
U530,2022-07-25,4712-12-31,AD,18,20,175528
U530,2022-07-25,4712-12-31,AD,18,21,178333
U530,2022-07-25,4712-12-31,AD,18,22,181123
U530,2022-07-25,4712-12-31,AD,18,23,183894
U530,2022-07-25,4712-12-31,AD,18,24,186648
U530,2022-07-25,4712-12-31,AD,11,14,120049
U530,2022-07-25,4712-12-31,AD,11,15,122861
U530,2022-07-25,4712-12-31,AD,11,16,125684
U530,2022-07-25,4712-12-31,AD,18,26,192087
U530,2022-07-25,4712-12-31,AD,18,27,194762
U530,2022-07-25,4712-12-31,AD,18,28,197414
U530,2022-07-25,4712-12-31,AD,18,29,200025
U530,2022-07-25,4712-12-31,AD,18,25,189377
U530,2022-07-25,4712-12-31,AD,11,18,131329
U530,2022-07-25,4712-12-31,AD,11,19,134142
U530,2022-07-25,4712-12-31,AD,11,20,136956
U530,2022-07-25,4712-12-31,AD,11,21,139752
U530,2022-07-25,4712-12-31,AD,11,22,142541
U530,2022-07-25,4712-12-31,AD,11,23,145312
U530,2022-07-25,4712-12-31,AD,11,24,148067
U530,2022-07-25,4712-12-31,AD,11,25,150796
U530,2022-07-25,4712-12-31,AD,11,26,153507
U530,2022-07-25,4712-12-31,AD,11,27,156187
U530,2022-07-25,4712-12-31,AD,11,28,158830
U530,2022-07-25,4712-12-31,AD,11,29,161443
U530,2022-07-25,4712-12-31,AD,12,00,85347
U530,2022-07-25,4712-12-31,AD,12,01,87859
U530,2022-07-25,4712-12-31,AD,12,02,90407
U530,2022-07-25,4712-12-31,AD,12,03,92985
U530,2022-07-25,4712-12-31,AD,12,04,95594
U530,2022-07-25,4712-12-31,AD,12,05,98227
U530,2022-07-25,4712-12-31,AD,12,06,100892
U530,2022-07-25,4712-12-31,AD,12,07,103580
U530,2022-07-25,4712-12-31,AD,12,08,106297
U530,2022-07-25,4712-12-31,AD,12,09,109035
U530,2022-07-25,4712-12-31,AD,12,10,111786
U530,2022-07-25,4712-12-31,AD,12,11,114556
U530,2022-07-25,4712-12-31,AD,12,12,117339
U530,2022-07-25,4712-12-31,AD,12,13,120142
U530,2022-07-25,4712-12-31,AD,12,14,122948
U530,2022-07-25,4712-12-31,AD,12,15,125767
U530,2022-07-25,4712-12-31,AD,12,16,128581
U530,2022-07-25,4712-12-31,AD,12,17,131405
U530,2022-07-25,4712-12-31,AD,12,18,134225
U530,2022-07-25,4712-12-31,AD,12,19,137045
U530,2022-07-25,4712-12-31,AD,12,20,139852
U530,2022-07-25,4712-12-31,AD,12,21,142655
U530,2022-07-25,4712-12-31,AD,11,17,128505
U530,2022-07-25,4712-12-31,AD,12,22,145442
